syn_id,file_name,data_type,assay_type,file_format,is_multi_specimen,file_size_bytes,study_code
syn165064337,cohort_wgs_000274.cram,variant calls,WGS,CRAM,true,23397358209,ASDOEL
syn802101943,cohort_wes_000275.fastq.gz,variant calls,WES,FASTQ,true,13680059251,ASDOEL
syn142953715,cohort_wgs_000276.cram,variant calls,WGS,CRAM,true,13460016122,ILO
syn178587150,cohort_scrnaseq_000277.bam,gene expression,scRNAseq,BAM,true,719179348,LLFS
syn333731217,cohort_metabolomics_000278.mzML,metabolite levels,metabolomics,mzML,true,482681252,ILO
syn745234532,cohort_wgs_000279.vcf.gz,variant calls,WGS,VCF,true,127783365528,LC
syn256019885,cohort_methylation_array_000280.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,704740096,ILO
syn849510144,cohort_metabolomics_000281.mzML,metabolite levels,metabolomics,mzML,true,352343598,ASDOEL
syn59666915,cohort_scrnaseq_000282.fastq.gz,gene expression,scRNAseq,FASTQ,true,2387200997,LLFS
syn369476372,cohort_methylation_array_000283.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,100624516,ILO
syn4825671,cohort_metabolomics_000284.mzML,metabolite levels,metabolomics,mzML,true,1962838029,HSDOA
syn507909303,cohort_scrnaseq_000285.bam,gene expression,scRNAseq,BAM,true,1730084761,HSDOA
syn19856655,cohort_scrnaseq_000286.counts.csv,gene expression,scRNAseq,processed counts (CSV),true,3077045290,LC
syn699102166,cohort_proteomics_000287.counts.csv,protein abundance,proteomics,processed counts (CSV),true,3747903446,ILO
syn864210313,cohort_rnaseq_000288.fastq.gz,gene expression,RNAseq,FASTQ,true,2959825404,ASDOEL
syn337486194,cohort_wgs_000289.vcf.gz,variant calls,WGS,VCF,true,16254954771,LC
syn567949378,cohort_rnaseq_000290.counts.csv,gene expression,RNAseq,processed counts (CSV),true,2532548208,LLFS
syn618136979,cohort_wgs_000291.fastq.gz,variant calls,WGS,FASTQ,true,23129357915,LC
syn876541917,cohort_wes_000292.vcf.gz,variant calls,WES,VCF,true,9693114103,LLFS
syn614769798,cohort_rnaseq_000293.bam,gene expression,RNAseq,BAM,true,5155269191,LC
syn943940451,cohort_wgs_000294.cram,variant calls,WGS,CRAM,true,21864117887,CDCP
syn479131625,cohort_scrnaseq_000295.bam,gene expression,scRNAseq,BAM,true,1805466492,ASDOEL
syn933632904,cohort_proteomics_000296.counts.csv,protein abundance,proteomics,processed counts (CSV),true,2702249250,CDCP
syn419706927,cohort_wgs_000297.fastq.gz,variant calls,WGS,FASTQ,true,149694690960,LLFS
syn568268956,cohort_wes_000298.fastq.gz,variant calls,WES,FASTQ,true,9501283363,ILO
syn707866346,cohort_wes_000299.fastq.gz,variant calls,WES,FASTQ,true,3211538250,LC
syn733914860,cohort_wgs_000300.vcf.gz,variant calls,WGS,VCF,true,39999214655,HSDOA
syn490505805,cohort_rnaseq_000301.counts.csv,gene expression,RNAseq,processed counts (CSV),true,5918269325,ASDOEL
syn222805250,cohort_scrnaseq_000302.fastq.gz,gene expression,scRNAseq,FASTQ,true,1828857999,LG
syn160416933,cohort_methylation_array_000303.idat,DNA methylation,methylation array,IDAT,true,288925657,LC
syn840812026,cohort_wgs_000304.cram,variant calls,WGS,CRAM,true,77969043704,CDCP
syn903922856,cohort_wgs_000305.cram,variant calls,WGS,CRAM,true,6546389641,ILO
syn180134824,cohort_rnaseq_000306.bam,gene expression,RNAseq,BAM,true,5959119222,HSDOA
syn289472138,cohort_wgs_000307.fastq.gz,variant calls,WGS,FASTQ,true,72108190061,ASDOEL
syn338414131,cohort_methylation_array_000308.idat,DNA methylation,methylation array,IDAT,true,219375121,ASDOEL
syn354658972,cohort_methylation_array_000309.idat,DNA methylation,methylation array,IDAT,true,581542198,ASDOEL
syn906457985,cohort_metabolomics_000310.mzML,metabolite levels,metabolomics,mzML,true,1094339361,HSDOA
syn432746322,cohort_rnaseq_000311.fastq.gz,gene expression,RNAseq,FASTQ,true,4752681911,HSDOA
syn636934599,cohort_wes_000312.bam,variant calls,WES,BAM,true,4332226798,LG
syn922278544,cohort_methylation_array_000313.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,214777422,CDCP
syn516184612,cohort_scrnaseq_000314.counts.csv,gene expression,scRNAseq,processed counts (CSV),true,3891315628,CDCP
syn442582662,cohort_rnaseq_000315.fastq.gz,gene expression,RNAseq,FASTQ,true,2413511153,CDCP
syn803492149,cohort_rnaseq_000316.fastq.gz,gene expression,RNAseq,FASTQ,true,1729219142,ILO
syn144021476,cohort_wes_000317.fastq.gz,variant calls,WES,FASTQ,true,19648426305,LG
syn255527756,cohort_wes_000318.fastq.gz,variant calls,WES,FASTQ,true,11657638548,LG
syn55881376,cohort_rnaseq_000319.counts.csv,gene expression,RNAseq,processed counts (CSV),true,5239007302,LG
syn37965468,cohort_wes_000320.fastq.gz,variant calls,WES,FASTQ,true,9461072344,ASDOEL
syn876777463,cohort_wes_000321.bam,variant calls,WES,BAM,true,19612569139,LLFS
syn538247442,cohort_rnaseq_000322.bam,gene expression,RNAseq,BAM,true,2182218977,ASDOEL
syn469906392,cohort_proteomics_000323.counts.csv,protein abundance,proteomics,processed counts (CSV),true,3187393302,HSDOA
syn510738011,cohort_wes_000324.bam,variant calls,WES,BAM,true,19839408993,ILO
syn406711401,cohort_proteomics_000325.counts.csv,protein abundance,proteomics,processed counts (CSV),true,3963543804,ASDOEL
syn364150640,cohort_scrnaseq_000326.fastq.gz,gene expression,scRNAseq,FASTQ,true,1646821889,ILO
syn370763526,cohort_rnaseq_000327.counts.csv,gene expression,RNAseq,processed counts (CSV),true,2275472676,CDCP
syn908449523,cohort_methylation_array_000328.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,574542387,ASDOEL
syn8384454,cohort_rnaseq_000329.counts.csv,gene expression,RNAseq,processed counts (CSV),true,3064006988,ASDOEL
syn473441013,cohort_rnaseq_000330.fastq.gz,gene expression,RNAseq,FASTQ,true,6765270282,ILO
syn46195171,cohort_methylation_array_000331.idat,DNA methylation,methylation array,IDAT,true,817833119,ASDOEL
syn160524538,cohort_rnaseq_000332.fastq.gz,gene expression,RNAseq,FASTQ,true,2230830177,LLFS
syn400629504,cohort_wes_000333.vcf.gz,variant calls,WES,VCF,true,12987938083,HSDOA
syn59422209,cohort_metabolomics_000334.mzML,metabolite levels,metabolomics,mzML,true,972559870,LC
syn413707054,cohort_wgs_000335.cram,variant calls,WGS,CRAM,true,8699570434,ILO
syn472193286,cohort_wes_000336.bam,variant calls,WES,BAM,true,15418722293,LC
syn171333494,cohort_proteomics_000337.counts.csv,protein abundance,proteomics,processed counts (CSV),true,787865994,LG
syn78316784,cohort_wes_000338.fastq.gz,variant calls,WES,FASTQ,true,2424546264,LG
syn900556984,cohort_rnaseq_000339.counts.csv,gene expression,RNAseq,processed counts (CSV),true,7549792492,LC
syn848373952,cohort_metabolomics_000340.mzML,metabolite levels,metabolomics,mzML,true,1050697724,LG
syn859076182,cohort_metabolomics_000341.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,836950043,LLFS
syn675231915,cohort_wes_000342.bam,variant calls,WES,BAM,true,17035449710,LC
syn392321505,cohort_wes_000343.fastq.gz,variant calls,WES,FASTQ,true,6579468859,HSDOA
syn63834045,cohort_wes_000344.fastq.gz,variant calls,WES,FASTQ,true,1053597140,HSDOA
syn971844352,cohort_proteomics_000345.counts.csv,protein abundance,proteomics,processed counts (CSV),true,2842173909,LC
syn527708097,cohort_rnaseq_000346.fastq.gz,gene expression,RNAseq,FASTQ,true,2143862186,ILO
syn464338672,cohort_methylation_array_000347.idat,DNA methylation,methylation array,IDAT,true,575862265,CDCP
syn123535476,cohort_scrnaseq_000348.bam,gene expression,scRNAseq,BAM,true,522712569,LC
syn687669087,cohort_wes_000349.bam,variant calls,WES,BAM,true,5370160626,HSDOA
syn451956571,cohort_rnaseq_000350.fastq.gz,gene expression,RNAseq,FASTQ,true,3402334492,ILO
syn422201041,cohort_wes_000351.bam,variant calls,WES,BAM,true,15497665007,HSDOA
syn522075935,cohort_wes_000352.bam,variant calls,WES,BAM,true,6541191596,LLFS
syn181811017,cohort_wgs_000353.vcf.gz,variant calls,WGS,VCF,true,51613634247,CDCP
syn217051469,cohort_wes_000354.bam,variant calls,WES,BAM,true,9762945834,ILO
syn649437563,cohort_metabolomics_000355.mzML,metabolite levels,metabolomics,mzML,true,1569849702,LC
syn148124568,cohort_wes_000356.vcf.gz,variant calls,WES,VCF,true,739738052,ILO
syn845008971,cohort_proteomics_000357.mzML,protein abundance,proteomics,mzML,true,3812349082,CDCP
syn360302509,cohort_wes_000358.fastq.gz,variant calls,WES,FASTQ,true,898809573,LG
syn106916422,cohort_scrnaseq_000359.bam,gene expression,scRNAseq,BAM,true,3921154865,LC
syn314297249,cohort_rnaseq_000360.fastq.gz,gene expression,RNAseq,FASTQ,true,3708232509,LC
syn271589443,cohort_wes_000361.bam,variant calls,WES,BAM,true,1309110173,LLFS
syn554431880,cohort_wgs_000362.cram,variant calls,WGS,CRAM,true,4755544034,HSDOA
syn635954555,cohort_methylation_array_000363.idat,DNA methylation,methylation array,IDAT,true,421411439,LG
syn934485497,cohort_rnaseq_000364.counts.csv,gene expression,RNAseq,processed counts (CSV),true,1251746392,LC
syn959305059,cohort_scrnaseq_000365.fastq.gz,gene expression,scRNAseq,FASTQ,true,2305223141,LG
syn203234488,cohort_scrnaseq_000366.fastq.gz,gene expression,scRNAseq,FASTQ,true,1956645458,HSDOA
syn112140721,cohort_metabolomics_000367.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,1973873227,CDCP
syn966289287,cohort_wes_000368.fastq.gz,variant calls,WES,FASTQ,true,10775967020,LG
syn535001818,cohort_wgs_000369.cram,variant calls,WGS,CRAM,true,135376457651,ASDOEL
syn461484596,cohort_wgs_000370.fastq.gz,variant calls,WGS,FASTQ,true,86343580078,LG
syn633685351,cohort_wgs_000371.vcf.gz,variant calls,WGS,VCF,true,73149669779,ASDOEL
syn197313883,cohort_scrnaseq_000372.bam,gene expression,scRNAseq,BAM,true,1517495160,LC
syn27367108,cohort_wes_000373.vcf.gz,variant calls,WES,VCF,true,3875615343,LG
syn458785909,cohort_wes_000374.vcf.gz,variant calls,WES,VCF,true,3273861967,HSDOA
syn771911489,cohort_metabolomics_000375.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,1766173809,CDCP
syn248244287,cohort_metabolomics_000376.mzML,metabolite levels,metabolomics,mzML,true,332352946,LLFS
syn96427095,cohort_rnaseq_000377.bam,gene expression,RNAseq,BAM,true,1497335430,HSDOA
syn214999432,cohort_metabolomics_000378.mzML,metabolite levels,metabolomics,mzML,true,1660846795,LC
syn430508631,cohort_rnaseq_000379.counts.csv,gene expression,RNAseq,processed counts (CSV),true,6552560979,ASDOEL
syn266479744,cohort_proteomics_000380.counts.csv,protein abundance,proteomics,processed counts (CSV),true,2616288857,LLFS
syn99480647,cohort_rnaseq_000381.counts.csv,gene expression,RNAseq,processed counts (CSV),true,3809718946,LLFS
syn199241183,cohort_methylation_array_000382.idat,DNA methylation,methylation array,IDAT,true,938097658,LC
syn486010309,cohort_rnaseq_000383.bam,gene expression,RNAseq,BAM,true,3694821238,ILO
syn574090199,cohort_proteomics_000384.counts.csv,protein abundance,proteomics,processed counts (CSV),true,4157820777,LC
syn464472907,cohort_scrnaseq_000385.bam,gene expression,scRNAseq,BAM,true,3103397310,ILO
syn259022627,cohort_wgs_000386.fastq.gz,variant calls,WGS,FASTQ,true,82317105148,LLFS
syn659951707,cohort_metabolomics_000387.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,1660200343,HSDOA
syn44884461,cohort_metabolomics_000388.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,963189540,HSDOA
syn351907820,cohort_rnaseq_000389.bam,gene expression,RNAseq,BAM,true,2577289113,LG
syn472725454,cohort_rnaseq_000390.counts.csv,gene expression,RNAseq,processed counts (CSV),true,4490652454,ASDOEL
syn251001160,cohort_metabolomics_000391.mzML,metabolite levels,metabolomics,mzML,true,1977869313,CDCP
syn334142591,cohort_rnaseq_000392.fastq.gz,gene expression,RNAseq,FASTQ,true,4543713773,LC
syn9796803,cohort_rnaseq_000393.bam,gene expression,RNAseq,BAM,true,2445456940,HSDOA
syn806811964,cohort_wgs_000394.cram,variant calls,WGS,CRAM,true,19215912357,HSDOA
syn331110952,cohort_proteomics_000395.mzML,protein abundance,proteomics,mzML,true,345885872,LC
syn883243955,cohort_methylation_array_000396.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,729063103,ASDOEL
syn455808107,cohort_wgs_000397.cram,variant calls,WGS,CRAM,true,29773344854,CDCP
syn593382647,cohort_wes_000398.fastq.gz,variant calls,WES,FASTQ,true,6389374244,LG
syn686235831,cohort_wgs_000399.vcf.gz,variant calls,WGS,VCF,true,36142674098,CDCP
syn442233788,cohort_wgs_000400.cram,variant calls,WGS,CRAM,true,28319789290,CDCP
syn229428550,cohort_scrnaseq_000401.fastq.gz,gene expression,scRNAseq,FASTQ,true,274365490,LLFS
syn738663641,cohort_rnaseq_000402.bam,gene expression,RNAseq,BAM,true,3835375831,ASDOEL
syn949834093,cohort_wgs_000403.fastq.gz,variant calls,WGS,FASTQ,true,112077810278,CDCP
syn53019964,cohort_methylation_array_000404.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,241134292,ASDOEL
syn509785146,cohort_wgs_000405.fastq.gz,variant calls,WGS,FASTQ,true,24832491654,HSDOA
syn964694877,cohort_methylation_array_000406.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,536068156,LC
syn149020415,cohort_rnaseq_000407.counts.csv,gene expression,RNAseq,processed counts (CSV),true,6042317746,CDCP
syn805372984,cohort_proteomics_000408.mzML,protein abundance,proteomics,mzML,true,3353954940,LC
syn348097325,cohort_proteomics_000409.mzML,protein abundance,proteomics,mzML,true,142657330,LC
syn847070155,cohort_rnaseq_000410.counts.csv,gene expression,RNAseq,processed counts (CSV),true,4729038417,LC
syn864632066,cohort_scrnaseq_000411.bam,gene expression,scRNAseq,BAM,true,1785978128,LLFS
syn194706355,cohort_wgs_000412.fastq.gz,variant calls,WGS,FASTQ,true,138349399477,LG
syn766996320,cohort_wgs_000413.fastq.gz,variant calls,WGS,FASTQ,true,102481919125,ILO
syn576207366,cohort_wes_000414.fastq.gz,variant calls,WES,FASTQ,true,6431458327,LC
syn658915933,cohort_methylation_array_000415.idat,DNA methylation,methylation array,IDAT,true,552863721,LLFS
syn677843917,cohort_metabolomics_000416.mzML,metabolite levels,metabolomics,mzML,true,1612970603,ASDOEL
syn958521089,cohort_metabolomics_000417.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,1636731982,LG
syn254567478,cohort_metabolomics_000418.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,684082459,LG
syn826837866,cohort_methylation_array_000419.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,568426325,ILO
syn675761315,cohort_rnaseq_000420.bam,gene expression,RNAseq,BAM,true,6608562670,ASDOEL
syn323669282,cohort_wgs_000421.fastq.gz,variant calls,WGS,FASTQ,true,18867079888,ASDOEL
syn676140964,cohort_rnaseq_000422.fastq.gz,gene expression,RNAseq,FASTQ,true,511682945,CDCP
syn549554348,cohort_wgs_000423.cram,variant calls,WGS,CRAM,true,102893935729,ILO
syn651963403,cohort_scrnaseq_000424.bam,gene expression,scRNAseq,BAM,true,844167731,ILO
syn177773243,cohort_scrnaseq_000425.fastq.gz,gene expression,scRNAseq,FASTQ,true,688063775,LG
syn540292229,cohort_proteomics_000426.counts.csv,protein abundance,proteomics,processed counts (CSV),true,1258375662,ILO
syn642959808,cohort_wgs_000427.cram,variant calls,WGS,CRAM,true,39123350689,ASDOEL
syn605755269,cohort_proteomics_000428.counts.csv,protein abundance,proteomics,processed counts (CSV),true,3696483134,CDCP
syn546259879,cohort_wes_000429.vcf.gz,variant calls,WES,VCF,true,18523351192,ILO
syn337294114,cohort_rnaseq_000430.fastq.gz,gene expression,RNAseq,FASTQ,true,5349861554,ASDOEL
syn159528283,cohort_wes_000431.vcf.gz,variant calls,WES,VCF,true,17376824752,LG
syn138668580,cohort_scrnaseq_000432.bam,gene expression,scRNAseq,BAM,true,3454100711,ILO
syn105873353,cohort_wgs_000433.cram,variant calls,WGS,CRAM,true,57573121685,ILO
syn954052810,cohort_wgs_000434.vcf.gz,variant calls,WGS,VCF,true,79327345543,LLFS
syn975825875,cohort_rnaseq_000435.fastq.gz,gene expression,RNAseq,FASTQ,true,2856489594,CDCP
syn91519880,cohort_proteomics_000436.mzML,protein abundance,proteomics,mzML,true,3451823765,CDCP
syn805834556,cohort_metabolomics_000437.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,233174174,ILO
syn502335865,cohort_metabolomics_000438.counts.csv,metabolite levels,metabolomics,processed counts (CSV),true,941158290,ASDOEL
syn664967188,cohort_metabolomics_000439.mzML,metabolite levels,metabolomics,mzML,true,381077347,ILO
syn310414850,cohort_scrnaseq_000440.bam,gene expression,scRNAseq,BAM,true,1426510621,LC
syn186689524,cohort_rnaseq_000441.bam,gene expression,RNAseq,BAM,true,4489516078,LC
syn249786169,cohort_wgs_000442.fastq.gz,variant calls,WGS,FASTQ,true,37541994504,LG
syn928863288,cohort_rnaseq_000443.bam,gene expression,RNAseq,BAM,true,5968063688,ASDOEL
syn893182753,cohort_methylation_array_000444.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,886256440,LG
syn315262003,cohort_wes_000445.bam,variant calls,WES,BAM,true,12150737666,ILO
syn561112643,cohort_proteomics_000446.counts.csv,protein abundance,proteomics,processed counts (CSV),true,1032557119,CDCP
syn746097011,cohort_rnaseq_000447.counts.csv,gene expression,RNAseq,processed counts (CSV),true,3476554511,HSDOA
syn717787284,cohort_rnaseq_000448.counts.csv,gene expression,RNAseq,processed counts (CSV),true,3989037982,LLFS
syn669235551,cohort_proteomics_000449.counts.csv,protein abundance,proteomics,processed counts (CSV),true,1510775881,HSDOA
syn464278127,cohort_proteomics_000450.counts.csv,protein abundance,proteomics,processed counts (CSV),true,2883588967,ASDOEL
syn852004572,cohort_wes_000451.fastq.gz,variant calls,WES,FASTQ,true,8087003429,ASDOEL
syn500294945,cohort_rnaseq_000452.bam,gene expression,RNAseq,BAM,true,4601227952,ILO
syn297366325,cohort_wgs_000453.cram,variant calls,WGS,CRAM,true,26690723714,CDCP
syn253807912,cohort_scrnaseq_000454.fastq.gz,gene expression,scRNAseq,FASTQ,true,969326080,LC
syn980008550,cohort_rnaseq_000455.bam,gene expression,RNAseq,BAM,true,5966492075,HSDOA
syn536779332,cohort_rnaseq_000456.bam,gene expression,RNAseq,BAM,true,7992504499,LLFS
syn825623754,cohort_rnaseq_000457.bam,gene expression,RNAseq,BAM,true,4390321454,LC
syn471756673,cohort_metabolomics_000458.mzML,metabolite levels,metabolomics,mzML,true,1822707333,LLFS
syn440709132,cohort_wgs_000459.vcf.gz,variant calls,WGS,VCF,true,131859324621,LLFS
syn661901846,cohort_rnaseq_000460.fastq.gz,gene expression,RNAseq,FASTQ,true,2591788380,LLFS
syn763344618,cohort_proteomics_000461.counts.csv,protein abundance,proteomics,processed counts (CSV),true,318756040,LG
syn277406938,cohort_rnaseq_000462.fastq.gz,gene expression,RNAseq,FASTQ,true,6612093438,LC
syn748058376,cohort_rnaseq_000463.counts.csv,gene expression,RNAseq,processed counts (CSV),true,1062019899,HSDOA
syn858616638,cohort_wes_000464.fastq.gz,variant calls,WES,FASTQ,true,17280941501,HSDOA
syn514474766,cohort_methylation_array_000465.counts.csv,DNA methylation,methylation array,processed counts (CSV),true,735371890,HSDOA
